,recency,frequency,monetary,RecenciaCluster,FrequenciaCluster,monetaryCluster,Score,Seguimento
604,181,1,219.6,0,0,0,0,Inativo
605,180,1,159.8,0,0,0,0,Inativo
606,181,1,159.8,0,0,0,0,Inativo
607,181,1,229.8,0,0,0,0,Inativo
608,181,1,296.7,0,0,0,0,Inativo
609,181,1,269.4,0,0,0,0,Inativo
610,180,1,164.7,0,0,0,0,Inativo
611,180,1,159.8,0,0,0,0,Inativo
612,180,1,218.9,0,0,0,0,Inativo
613,180,1,137.1,0,0,0,0,Inativo
614,180,1,219.6,0,0,0,0,Inativo
615,180,1,266.4,0,0,0,0,Inativo
616,180,1,99.9,0,0,0,0,Inativo
617,180,1,290.0,0,0,0,0,Inativo
618,180,1,179.8,0,0,0,0,Inativo
619,180,1,127.1,0,0,0,0,Inativo
620,180,1,289.7,0,0,0,0,Inativo
621,180,1,74.7,0,0,0,0,Inativo
622,180,1,195.7,0,0,0,0,Inativo
623,180,1,69.9,0,0,0,0,Inativo
624,180,1,189.5,0,0,0,0,Inativo
625,180,1,269.7,0,0,0,0,Inativo
626,180,1,109.9,0,0,0,0,Inativo
627,180,1,149.0,0,0,0,0,Inativo
628,179,1,181.6,0,0,0,0,Inativo
629,179,1,290.0,0,0,0,0,Inativo
630,179,1,295.0,0,0,0,0,Inativo
631,179,1,139.8,0,0,0,0,Inativo
632,180,1,135.8,0,0,0,0,Inativo
633,180,1,220.7,0,0,0,0,Inativo
634,179,1,153.8,0,0,0,0,Inativo
635,180,1,182.6,0,0,0,0,Inativo
636,180,1,215.9,0,0,0,0,Inativo
637,213,1,133.5,0,0,0,0,Inativo
638,179,1,59.9,0,0,0,0,Inativo
639,180,1,119.9,0,0,0,0,Inativo
640,179,1,49.9,0,0,0,0,Inativo
641,179,1,99.9,0,0,0,0,Inativo
642,180,1,54.9,0,0,0,0,Inativo
643,179,1,179.8,0,0,0,0,Inativo
644,179,1,298.0,0,0,0,0,Inativo
645,180,1,88.8,0,0,0,0,Inativo
646,179,1,148.23,0,0,0,0,Inativo
647,180,1,127.2,0,0,0,0,Inativo
648,180,1,248.9,0,0,0,0,Inativo
649,179,1,290.0,0,0,0,0,Inativo
650,180,1,139.0,0,0,0,0,Inativo
651,179,1,175.8,0,0,0,0,Inativo
652,179,1,49.41,0,0,0,0,Inativo
653,180,1,289.7,0,0,0,0,Inativo
654,179,1,120.1,0,0,0,0,Inativo
655,179,1,219.7,0,0,0,0,Inativo
656,180,1,223.9,0,0,0,0,Inativo
657,180,1,183.9,0,0,0,0,Inativo
658,179,1,180.7,0,0,0,0,Inativo
659,180,1,208.53,0,0,0,0,Inativo
660,180,1,109.8,0,0,0,0,Inativo
661,180,1,199.7,0,0,0,0,Inativo
662,180,1,290.0,0,0,0,0,Inativo
663,180,1,166.8,0,0,0,0,Inativo
664,180,1,220.7,0,0,0,0,Inativo
665,180,1,109.9,0,0,0,0,Inativo
666,179,1,149.4,0,0,0,0,Inativo
667,180,1,219.8,0,0,0,0,Inativo
668,179,1,109.9,0,0,0,0,Inativo
669,180,1,213.8,0,0,0,0,Inativo
670,179,1,99.8,0,0,0,0,Inativo
671,180,1,54.9,0,0,0,0,Inativo
672,180,1,290.0,0,0,0,0,Inativo
673,179,1,117.4,0,0,0,0,Inativo
674,180,1,189.7,0,0,0,0,Inativo
675,180,1,107.55,0,0,0,0,Inativo
676,180,1,117.7,0,0,0,0,Inativo
677,180,1,149.0,0,0,0,0,Inativo
678,180,1,69.9,0,0,0,0,Inativo
679,179,1,221.6,0,0,0,0,Inativo
680,179,1,197.82,0,0,0,0,Inativo
681,180,1,234.7,0,0,0,0,Inativo
682,180,1,181.0,0,0,0,0,Inativo
683,179,1,183.9,0,0,0,0,Inativo
684,180,1,270.6,0,0,0,0,Inativo
685,179,1,109.9,0,0,0,0,Inativo
686,179,1,94.2,0,0,0,0,Inativo
687,179,1,188.82,0,0,0,0,Inativo
688,179,1,219.6,0,0,0,0,Inativo
689,179,1,23.31,0,0,0,0,Inativo
690,179,1,102.8,0,0,0,0,Inativo
691,179,1,101.1,0,0,0,0,Inativo
692,179,1,185.8,0,0,0,0,Inativo
693,179,1,239.6,0,0,0,0,Inativo
694,179,1,186.0,0,0,0,0,Inativo
695,179,1,274.5,0,0,0,0,Inativo
696,179,1,69.9,0,0,0,0,Inativo
697,179,1,109.9,0,0,0,0,Inativo
698,179,1,149.8,0,0,0,0,Inativo
699,179,1,209.7,0,0,0,0,Inativo
700,179,1,119.8,0,0,0,0,Inativo
701,179,1,290.0,0,0,0,0,Inativo
702,179,1,211.7,0,0,0,0,Inativo
703,179,1,195.7,0,0,0,0,Inativo
704,179,1,299.7,0,0,0,0,Inativo
705,179,1,209.7,0,0,0,0,Inativo
706,179,1,109.9,0,0,0,0,Inativo
707,179,1,209.8,0,0,0,0,Inativo
708,179,1,278.8,0,0,0,0,Inativo
709,179,1,189.0,0,0,0,0,Inativo
710,179,1,123.3,0,0,0,0,Inativo
711,179,1,183.7,0,0,0,0,Inativo
712,179,1,73.8,0,0,0,0,Inativo
713,170,3,231.42000000000002,0,0,0,0,Inativo
714,179,1,166.7,0,0,0,0,Inativo
715,179,1,257.8,0,0,0,0,Inativo
716,179,1,54.9,0,0,0,0,Inativo
717,179,1,195.8,0,0,0,0,Inativo
718,179,1,298.0,0,0,0,0,Inativo
719,179,1,121.04,0,0,0,0,Inativo
720,179,1,203.9,0,0,0,0,Inativo
721,179,1,119.9,0,0,0,0,Inativo
722,179,1,124.8,0,0,0,0,Inativo
723,179,1,209.8,0,0,0,0,Inativo
724,179,1,247.05,0,0,0,0,Inativo
725,179,1,92.32,0,0,0,0,Inativo
726,179,1,269.7,0,0,0,0,Inativo
727,179,1,280.6,0,0,0,0,Inativo
728,179,1,161.82,0,0,0,0,Inativo
729,179,1,199.8,0,0,0,0,Inativo
730,179,1,69.9,0,0,0,0,Inativo
731,179,1,76.9,0,0,0,0,Inativo
732,179,1,165.8,0,0,0,0,Inativo
733,179,1,235.6,0,0,0,0,Inativo
734,179,1,54.9,0,0,0,0,Inativo
735,179,1,164.8,0,0,0,0,Inativo
736,179,1,180.7,0,0,0,0,Inativo
737,179,1,187.8,0,0,0,0,Inativo
738,179,1,200.7,0,0,0,0,Inativo
739,179,1,127.68,0,0,0,0,Inativo
740,179,1,135.8,0,0,0,0,Inativo
741,179,1,245.8,0,0,0,0,Inativo
742,179,1,127.43,0,0,0,0,Inativo
743,179,1,183.9,0,0,0,0,Inativo
744,206,1,151.5,0,0,0,0,Inativo
745,206,1,220.7,0,0,0,0,Inativo
746,206,1,72.2,0,0,0,0,Inativo
747,204,1,160.73,0,0,0,0,Inativo
748,206,1,64.1,0,0,0,0,Inativo
749,204,1,305.19,0,0,0,0,Inativo
750,206,1,185.7,0,0,0,0,Inativo
751,204,1,103.4,0,0,0,0,Inativo
752,206,1,197.6,0,0,0,0,Inativo
753,204,1,78.3,0,0,0,0,Inativo
754,206,1,180.0,0,0,0,0,Inativo
755,205,1,115.4,0,0,0,0,Inativo
756,204,1,123.8,0,0,0,0,Inativo
757,205,1,199.8,0,0,0,0,Inativo
758,205,1,235.3,0,0,0,0,Inativo
759,204,1,201.5,0,0,0,0,Inativo
760,205,1,219.6,0,0,0,0,Inativo
761,204,1,141.4,0,0,0,0,Inativo
762,205,1,152.3,0,0,0,0,Inativo
763,204,1,70.8,0,0,0,0,Inativo
764,205,1,67.4,0,0,0,0,Inativo
765,205,1,99.36,0,0,0,0,Inativo
766,204,1,202.8,0,0,0,0,Inativo
767,205,1,91.3,0,0,0,0,Inativo
768,204,1,151.5,0,0,0,0,Inativo
769,205,1,122.3,0,0,0,0,Inativo
770,205,1,161.9,0,0,0,0,Inativo
771,204,1,296.28,0,0,0,0,Inativo
772,205,1,150.63,0,0,0,0,Inativo
773,204,1,278.5,0,0,0,0,Inativo
774,205,1,187.6,0,0,0,0,Inativo
775,204,1,182.3,0,0,0,0,Inativo
776,204,1,202.8,0,0,0,0,Inativo
777,205,1,134.3,0,0,0,0,Inativo
778,205,1,183.6,0,0,0,0,Inativo
779,205,1,219.2,0,0,0,0,Inativo
780,204,1,157.85,0,0,0,0,Inativo
781,210,1,185.7,0,0,0,0,Inativo
782,205,1,282.4,0,0,0,0,Inativo
783,204,1,180.1,0,0,0,0,Inativo
784,205,1,136.48,0,0,0,0,Inativo
785,205,1,154.3,0,0,0,0,Inativo
786,204,1,215.5,0,0,0,0,Inativo
787,205,1,189.0,0,0,0,0,Inativo
788,205,1,78.3,0,0,0,0,Inativo
789,205,1,134.3,0,0,0,0,Inativo
790,204,1,77.23,0,0,0,0,Inativo
791,205,1,94.2,0,0,0,0,Inativo
792,205,1,177.0,0,0,0,0,Inativo
793,204,1,239.8,0,0,0,0,Inativo
794,205,1,225.6,0,0,0,0,Inativo
795,205,1,242.7,0,0,0,0,Inativo
796,204,1,83.1,0,0,0,0,Inativo
797,205,1,253.9,0,0,0,0,Inativo
798,204,1,79.7,0,0,0,0,Inativo
799,205,1,271.3,0,0,0,0,Inativo
800,205,1,156.3,0,0,0,0,Inativo
801,204,1,125.7,0,0,0,0,Inativo
802,205,1,89.4,0,0,0,0,Inativo
803,204,1,94.2,0,0,0,0,Inativo
804,204,1,219.8,0,0,0,0,Inativo
805,205,1,190.1,0,0,0,0,Inativo
806,204,1,94.2,0,0,0,0,Inativo
807,204,1,89.4,0,0,0,0,Inativo
808,204,1,230.5,0,0,0,0,Inativo
809,204,1,200.9,0,0,0,0,Inativo
810,204,1,198.7,0,0,0,0,Inativo
811,204,1,78.3,0,0,0,0,Inativo
812,203,1,189.0,0,0,0,0,Inativo
813,203,1,210.6,0,0,0,0,Inativo
814,203,1,272.8,0,0,0,0,Inativo
815,203,1,139.1,0,0,0,0,Inativo
816,203,1,185.22,0,0,0,0,Inativo
817,179,1,164.8,0,0,0,0,Inativo
818,179,1,109.9,0,0,0,0,Inativo
819,179,1,149.0,0,0,0,0,Inativo
820,179,1,119.9,0,0,0,0,Inativo
821,179,1,219.8,0,0,0,0,Inativo
822,179,1,97.5,0,0,0,0,Inativo
823,179,1,180.4,0,0,0,0,Inativo
824,179,1,183.8,0,0,0,0,Inativo
825,178,1,155.95,0,0,0,0,Inativo
826,179,1,99.9,0,0,0,0,Inativo
827,179,1,248.7,0,0,0,0,Inativo
828,178,1,287.7,0,0,0,0,Inativo
829,178,1,109.9,0,0,0,0,Inativo
830,179,1,274.7,0,0,0,0,Inativo
831,179,1,129.8,0,0,0,0,Inativo
832,178,1,219.7,0,0,0,0,Inativo
833,178,1,149.0,0,0,0,0,Inativo
834,179,1,122.5,0,0,0,0,Inativo
835,178,1,109.8,0,0,0,0,Inativo
836,178,1,247.8,0,0,0,0,Inativo
837,179,1,118.0,0,0,0,0,Inativo
838,178,1,99.9,0,0,0,0,Inativo
839,179,1,258.9,0,0,0,0,Inativo
840,178,1,92.5,0,0,0,0,Inativo
841,179,1,249.7,0,0,0,0,Inativo
842,178,1,249.5,0,0,0,0,Inativo
843,179,1,226.5,0,0,0,0,Inativo
844,178,1,181.7,0,0,0,0,Inativo
845,178,1,166.3,0,0,0,0,Inativo
846,178,1,95.8,0,0,0,0,Inativo
847,179,1,199.8,0,0,0,0,Inativo
848,178,1,191.07,0,0,0,0,Inativo
849,179,1,122.7,0,0,0,0,Inativo
850,178,1,171.89,0,0,0,0,Inativo
851,179,1,219.8,0,0,0,0,Inativo
852,179,1,124.8,0,0,0,0,Inativo
853,178,1,139.0,0,0,0,0,Inativo
854,178,1,99.9,0,0,0,0,Inativo
855,178,1,244.35,0,0,0,0,Inativo
856,178,1,103.6,0,0,0,0,Inativo
857,210,1,219.6,0,0,0,0,Inativo
858,179,1,67.2,0,0,0,0,Inativo
859,178,1,172.5,0,0,0,0,Inativo
860,178,1,127.2,0,0,0,0,Inativo
861,179,1,109.9,0,0,0,0,Inativo
862,179,1,109.9,0,0,0,0,Inativo
863,178,1,215.6,0,0,0,0,Inativo
864,178,1,274.5,0,0,0,0,Inativo
865,179,1,127.1,0,0,0,0,Inativo
866,179,1,55.7,0,0,0,0,Inativo
867,178,1,84.9,0,0,0,0,Inativo
868,179,1,155.7,0,0,0,0,Inativo
869,179,1,49.9,0,0,0,0,Inativo
870,179,1,183.9,0,0,0,0,Inativo
871,179,1,219.8,0,0,0,0,Inativo
872,179,1,216.5,0,0,0,0,Inativo
873,179,1,109.9,0,0,0,0,Inativo
874,179,1,153.32,0,0,0,0,Inativo
875,179,1,209.7,0,0,0,0,Inativo
876,179,1,274.6,0,0,0,0,Inativo
877,178,1,266.7,0,0,0,0,Inativo
878,178,1,184.23,0,0,0,0,Inativo
879,178,1,69.9,0,0,0,0,Inativo
880,178,1,171.8,0,0,0,0,Inativo
881,178,1,182.5,0,0,0,0,Inativo
882,178,1,72.2,0,0,0,0,Inativo
883,178,1,69.9,0,0,0,0,Inativo
884,178,1,264.6,0,0,0,0,Inativo
885,178,1,99.7,0,0,0,0,Inativo
886,178,1,199.6,0,0,0,0,Inativo
887,178,1,269.7,0,0,0,0,Inativo
888,178,1,220.7,0,0,0,0,Inativo
889,178,1,119.9,0,0,0,0,Inativo
890,178,1,164.8,0,0,0,0,Inativo
891,178,1,199.7,0,0,0,0,Inativo
892,178,1,183.9,0,0,0,0,Inativo
893,178,1,69.9,0,0,0,0,Inativo
894,178,1,189.0,0,0,0,0,Inativo
895,178,1,62.91,0,0,0,0,Inativo
896,178,1,248.04,0,0,0,0,Inativo
897,178,1,146.0,0,0,0,0,Inativo
898,178,1,194.7,0,0,0,0,Inativo
899,178,1,290.0,0,0,0,0,Inativo
900,178,1,279.7,0,0,0,0,Inativo
901,178,1,54.9,0,0,0,0,Inativo
902,178,1,164.8,0,0,0,0,Inativo
903,178,1,305.6,0,0,0,0,Inativo
904,178,1,180.4,0,0,0,0,Inativo
905,178,1,109.8,0,0,0,0,Inativo
906,178,1,109.8,0,0,0,0,Inativo
907,178,1,279.6,0,0,0,0,Inativo
908,178,1,142.8,0,0,0,0,Inativo
909,178,1,138.6,0,0,0,0,Inativo
910,178,1,202.8,0,0,0,0,Inativo
911,178,1,223.6,0,0,0,0,Inativo
912,178,1,139.8,0,0,0,0,Inativo
913,178,1,119.8,0,0,0,0,Inativo
914,178,1,146.4,0,0,0,0,Inativo
915,178,1,149.0,0,0,0,0,Inativo
916,178,1,111.8,0,0,0,0,Inativo
917,178,1,303.7,0,0,0,0,Inativo
918,178,1,54.9,0,0,0,0,Inativo
919,178,1,180.4,0,0,0,0,Inativo
920,178,1,146.0,0,0,0,0,Inativo
921,178,1,269.6,0,0,0,0,Inativo
922,178,1,149.0,0,0,0,0,Inativo
923,178,1,199.8,0,0,0,0,Inativo
924,178,1,109.8,0,0,0,0,Inativo
925,178,1,124.8,0,0,0,0,Inativo
926,178,1,149.0,0,0,0,0,Inativo
927,178,1,253.5,0,0,0,0,Inativo
928,178,1,183.7,0,0,0,0,Inativo
929,178,1,174.1,0,0,0,0,Inativo
930,178,1,166.7,0,0,0,0,Inativo
931,178,1,109.9,0,0,0,0,Inativo
932,178,1,139.8,0,0,0,0,Inativo
933,178,1,275.6,0,0,0,0,Inativo
934,140,3,190.85999999999999,0,0,0,0,Inativo
935,178,1,169.8,0,0,0,0,Inativo
936,178,1,243.6,0,0,0,0,Inativo
937,178,1,278.8,0,0,0,0,Inativo
938,178,1,278.8,0,0,0,0,Inativo
939,178,1,203.9,0,0,0,0,Inativo
940,178,1,219.8,0,0,0,0,Inativo
941,178,1,184.6,0,0,0,0,Inativo
942,178,1,148.23,0,0,0,0,Inativo
943,178,1,199.8,0,0,0,0,Inativo
944,178,1,251.4,0,0,0,0,Inativo
945,178,1,209.7,0,0,0,0,Inativo
946,178,1,199.8,0,0,0,0,Inativo
947,178,1,249.7,0,0,0,0,Inativo
948,178,1,256.4,0,0,0,0,Inativo
949,178,1,73.8,0,0,0,0,Inativo
950,178,1,249.7,0,0,0,0,Inativo
951,178,1,289.5,0,0,0,0,Inativo
952,178,1,248.9,0,0,0,0,Inativo
953,178,1,109.9,0,0,0,0,Inativo
954,178,1,177.75,0,0,0,0,Inativo
955,178,1,240.7,0,0,0,0,Inativo
956,178,1,86.9,0,0,0,0,Inativo
957,178,1,109.9,0,0,0,0,Inativo
958,178,1,49.9,0,0,0,0,Inativo
959,178,1,230.22,0,0,0,0,Inativo
960,178,1,275.6,0,0,0,0,Inativo
961,178,1,287.8,0,0,0,0,Inativo
962,178,1,232.92,0,0,0,0,Inativo
963,178,1,37.6,0,0,0,0,Inativo
964,178,1,109.8,0,0,0,0,Inativo
965,178,1,209.8,0,0,0,0,Inativo
966,178,1,109.9,0,0,0,0,Inativo
967,178,1,203.1,0,0,0,0,Inativo
968,178,1,175.2,0,0,0,0,Inativo
969,178,1,122.3,0,0,0,0,Inativo
970,178,1,293.8,0,0,0,0,Inativo
971,178,1,109.9,0,0,0,0,Inativo
972,178,1,125.5,0,0,0,0,Inativo
973,178,1,169.7,0,0,0,0,Inativo
974,178,1,193.8,0,0,0,0,Inativo
975,178,1,259.7,0,0,0,0,Inativo
976,178,1,139.8,0,0,0,0,Inativo
977,178,1,164.8,0,0,0,0,Inativo
978,178,1,179.8,0,0,0,0,Inativo
979,178,1,145.89,0,0,0,0,Inativo
980,178,1,86.22,0,0,0,0,Inativo
981,178,1,263.4,0,0,0,0,Inativo
982,178,1,149.0,0,0,0,0,Inativo
983,178,1,54.9,0,0,0,0,Inativo
984,178,1,290.0,0,0,0,0,Inativo
985,178,1,169.0,0,0,0,0,Inativo
986,178,1,180.4,0,0,0,0,Inativo
987,178,1,183.8,0,0,0,0,Inativo
988,178,1,80.0,0,0,0,0,Inativo
989,178,1,94.32,0,0,0,0,Inativo
990,178,1,93.8,0,0,0,0,Inativo
991,178,1,109.9,0,0,0,0,Inativo
992,178,1,299.7,0,0,0,0,Inativo
993,178,1,290.0,0,0,0,0,Inativo
994,178,1,293.9,0,0,0,0,Inativo
995,178,1,219.8,0,0,0,0,Inativo
996,178,1,200.7,0,0,0,0,Inativo
997,178,1,203.9,0,0,0,0,Inativo
998,178,1,188.9,0,0,0,0,Inativo
999,178,1,292.8,0,0,0,0,Inativo
1000,178,1,245.9,0,0,0,0,Inativo
1001,178,1,135.8,0,0,0,0,Inativo
1002,178,1,251.0,0,0,0,0,Inativo
1003,178,1,199.8,0,0,0,0,Inativo
1004,178,1,56.9,0,0,0,0,Inativo
1005,178,1,179.82,0,0,0,0,Inativo
1006,178,1,278.8,0,0,0,0,Inativo
1007,178,1,49.9,0,0,0,0,Inativo
1008,212,1,207.8,0,0,0,0,Inativo
1009,178,1,143.82,0,0,0,0,Inativo
1010,177,1,109.8,0,0,0,0,Inativo
1011,177,1,198.1,0,0,0,0,Inativo
1012,177,1,99.8,0,0,0,0,Inativo
1013,177,1,99.8,0,0,0,0,Inativo
1014,177,1,146.0,0,0,0,0,Inativo
1015,177,1,135.7,0,0,0,0,Inativo
1016,177,1,290.0,0,0,0,0,Inativo
1017,177,1,177.3,0,0,0,0,Inativo
1018,177,1,109.9,0,0,0,0,Inativo
1019,177,1,199.8,0,0,0,0,Inativo
1020,177,1,219.8,0,0,0,0,Inativo
1021,177,1,49.9,0,0,0,0,Inativo
1022,177,1,219.7,0,0,0,0,Inativo
1023,177,1,215.4,0,0,0,0,Inativo
1024,177,1,247.4,0,0,0,0,Inativo
1025,177,1,290.0,0,0,0,0,Inativo
1026,177,1,139.8,0,0,0,0,Inativo
1027,177,1,111.8,0,0,0,0,Inativo
1028,177,1,40.5,0,0,0,0,Inativo
1029,177,1,219.6,0,0,0,0,Inativo
1030,177,1,219.5,0,0,0,0,Inativo
1031,177,1,183.9,0,0,0,0,Inativo
1032,177,1,119.8,0,0,0,0,Inativo
1033,177,1,290.0,0,0,0,0,Inativo
1034,177,1,109.9,0,0,0,0,Inativo
1035,177,1,124.02,0,0,0,0,Inativo
1036,177,1,211.0,0,0,0,0,Inativo
1037,177,1,229.8,0,0,0,0,Inativo
1038,173,3,274.70000000000005,0,0,0,0,Inativo
1039,177,1,149.0,0,0,0,0,Inativo
1040,177,1,137.5,0,0,0,0,Inativo
1041,177,1,109.9,0,0,0,0,Inativo
1042,177,1,207.95,0,0,0,0,Inativo
1043,177,1,218.9,0,0,0,0,Inativo
1044,177,1,176.5,0,0,0,0,Inativo
1045,177,1,69.9,0,0,0,0,Inativo
1046,177,1,258.2,0,0,0,0,Inativo
1047,177,1,119.8,0,0,0,0,Inativo
1048,177,1,95.8,0,0,0,0,Inativo
1049,177,1,199.8,0,0,0,0,Inativo
1050,177,1,124.8,0,0,0,0,Inativo
1051,177,1,54.9,0,0,0,0,Inativo
1052,177,1,99.9,0,0,0,0,Inativo
1053,177,1,174.8,0,0,0,0,Inativo
1054,177,1,183.9,0,0,0,0,Inativo
1055,177,1,189.7,0,0,0,0,Inativo
1056,177,1,74.0,0,0,0,0,Inativo
1057,177,1,147.79,0,0,0,0,Inativo
1058,177,1,244.6,0,0,0,0,Inativo
1059,177,1,194.5,0,0,0,0,Inativo
1060,177,1,74.0,0,0,0,0,Inativo
1061,177,1,104.8,0,0,0,0,Inativo
1062,177,1,82.9,0,0,0,0,Inativo
1063,177,1,125.8,0,0,0,0,Inativo
1064,177,1,260.8,0,0,0,0,Inativo
1065,177,1,191.6,0,0,0,0,Inativo
1066,177,1,49.9,0,0,0,0,Inativo
1067,177,1,195.8,0,0,0,0,Inativo
1068,177,1,108.9,0,0,0,0,Inativo
1069,177,1,109.8,0,0,0,0,Inativo
1070,177,1,173.7,0,0,0,0,Inativo
1071,177,1,86.9,0,0,0,0,Inativo
1072,177,1,196.7,0,0,0,0,Inativo
1073,177,1,189.0,0,0,0,0,Inativo
1074,177,1,69.9,0,0,0,0,Inativo
1075,177,1,196.8,0,0,0,0,Inativo
1076,177,1,95.8,0,0,0,0,Inativo
1077,177,1,196.9,0,0,0,0,Inativo
1078,177,1,283.5,0,0,0,0,Inativo
1079,177,1,109.9,0,0,0,0,Inativo
1080,177,1,109.9,0,0,0,0,Inativo
1081,177,1,259.5,0,0,0,0,Inativo
1082,177,1,296.73,0,0,0,0,Inativo
1083,177,1,290.0,0,0,0,0,Inativo
1084,177,1,258.9,0,0,0,0,Inativo
1085,177,1,172.5,0,0,0,0,Inativo
1086,177,1,76.9,0,0,0,0,Inativo
1087,177,1,290.0,0,0,0,0,Inativo
1088,177,1,54.9,0,0,0,0,Inativo
1089,177,1,195.8,0,0,0,0,Inativo
1090,177,1,54.9,0,0,0,0,Inativo
1091,177,1,76.9,0,0,0,0,Inativo
1092,177,1,119.8,0,0,0,0,Inativo
1093,177,1,139.8,0,0,0,0,Inativo
1094,177,1,109.9,0,0,0,0,Inativo
1095,177,1,49.3,0,0,0,0,Inativo
1096,177,1,35.1,0,0,0,0,Inativo
1097,177,1,260.8,0,0,0,0,Inativo
1098,177,1,150.7,0,0,0,0,Inativo
1099,177,1,153.8,0,0,0,0,Inativo
1100,177,1,229.8,0,0,0,0,Inativo
1101,177,1,178.7,0,0,0,0,Inativo
1102,177,1,199.4,0,0,0,0,Inativo
1103,177,1,290.0,0,0,0,0,Inativo
1104,177,1,156.8,0,0,0,0,Inativo
1105,177,1,263.3,0,0,0,0,Inativo
1106,177,1,189.0,0,0,0,0,Inativo
1107,177,1,299.7,0,0,0,0,Inativo
1108,177,1,149.0,0,0,0,0,Inativo
1109,177,1,183.6,0,0,0,0,Inativo
1110,177,1,290.0,0,0,0,0,Inativo
1111,177,1,259.7,0,0,0,0,Inativo
1112,177,1,113.1,0,0,0,0,Inativo
1113,177,1,104.8,0,0,0,0,Inativo
1114,177,1,64.7,0,0,0,0,Inativo
1115,177,1,128.9,0,0,0,0,Inativo
1116,177,1,54.9,0,0,0,0,Inativo
1117,177,1,89.9,0,0,0,0,Inativo
1118,177,1,219.7,0,0,0,0,Inativo
1119,177,1,119.8,0,0,0,0,Inativo
1120,177,1,85.5,0,0,0,0,Inativo
1121,177,1,180.4,0,0,0,0,Inativo
1122,177,1,99.9,0,0,0,0,Inativo
1123,177,1,209.7,0,0,0,0,Inativo
1124,177,1,143.9,0,0,0,0,Inativo
1125,177,1,88.9,0,0,0,0,Inativo
1126,177,1,59.9,0,0,0,0,Inativo
1127,177,1,183.6,0,0,0,0,Inativo
1128,177,1,111.8,0,0,0,0,Inativo
1129,177,1,109.9,0,0,0,0,Inativo
1130,177,1,149.0,0,0,0,0,Inativo
1131,177,1,291.5,0,0,0,0,Inativo
1132,177,1,213.7,0,0,0,0,Inativo
1133,177,1,99.9,0,0,0,0,Inativo
1134,177,1,95.8,0,0,0,0,Inativo
1135,177,1,74.0,0,0,0,0,Inativo
1136,177,1,169.0,0,0,0,0,Inativo
1137,177,1,265.3,0,0,0,0,Inativo
1138,177,1,188.7,0,0,0,0,Inativo
1139,177,1,125.7,0,0,0,0,Inativo
1140,177,1,296.73,0,0,0,0,Inativo
1141,176,1,119.6,0,0,0,0,Inativo
1142,177,1,169.7,0,0,0,0,Inativo
1143,176,1,99.9,0,0,0,0,Inativo
1144,176,1,139.7,0,0,0,0,Inativo
1145,177,1,189.0,0,0,0,0,Inativo
1146,176,1,69.9,0,0,0,0,Inativo
1147,177,1,147.79,0,0,0,0,Inativo
1148,176,1,153.53,0,0,0,0,Inativo
1149,177,1,59.9,0,0,0,0,Inativo
1150,177,1,276.6,0,0,0,0,Inativo
1151,177,1,109.8,0,0,0,0,Inativo
1152,177,1,290.0,0,0,0,0,Inativo
1153,177,1,278.8,0,0,0,0,Inativo
1154,176,1,109.9,0,0,0,0,Inativo
1155,177,1,295.6,0,0,0,0,Inativo
1156,177,1,103.8,0,0,0,0,Inativo
1157,176,1,289.5,0,0,0,0,Inativo
1158,176,1,99.8,0,0,0,0,Inativo
1159,176,1,189.7,0,0,0,0,Inativo
1160,176,1,289.6,0,0,0,0,Inativo
1161,176,1,183.6,0,0,0,0,Inativo
1162,176,1,42.2,0,0,0,0,Inativo
1163,176,1,141.4,0,0,0,0,Inativo
1164,176,1,290.0,0,0,0,0,Inativo
1165,176,1,119.8,0,0,0,0,Inativo
1166,176,1,39.3,0,0,0,0,Inativo
1167,176,1,188.9,0,0,0,0,Inativo
1168,176,1,163.9,0,0,0,0,Inativo
1169,177,1,109.9,0,0,0,0,Inativo
1170,177,1,74.0,0,0,0,0,Inativo
1171,177,1,179.8,0,0,0,0,Inativo
1172,177,1,239.6,0,0,0,0,Inativo
1173,176,1,49.9,0,0,0,0,Inativo
1174,176,1,290.0,0,0,0,0,Inativo
1175,176,1,245.7,0,0,0,0,Inativo
1176,176,1,104.8,0,0,0,0,Inativo
1177,176,1,151.68,0,0,0,0,Inativo
1178,176,1,104.8,0,0,0,0,Inativo
1179,176,1,229.7,0,0,0,0,Inativo
1180,176,1,283.8,0,0,0,0,Inativo
1181,176,1,143.9,0,0,0,0,Inativo
1182,176,1,157.1,0,0,0,0,Inativo
1183,176,1,282.8,0,0,0,0,Inativo
1184,176,1,139.8,0,0,0,0,Inativo
1185,176,1,139.8,0,0,0,0,Inativo
1186,176,1,76.9,0,0,0,0,Inativo
1187,176,1,145.7,0,0,0,0,Inativo
1188,176,1,269.5,0,0,0,0,Inativo
1189,176,1,224.9,0,0,0,0,Inativo
1190,176,1,245.6,0,0,0,0,Inativo
1191,176,1,183.7,0,0,0,0,Inativo
1192,176,1,111.8,0,0,0,0,Inativo
1193,176,1,109.9,0,0,0,0,Inativo
1194,176,1,137.1,0,0,0,0,Inativo
1195,176,1,158.56,0,0,0,0,Inativo
1196,176,1,109.9,0,0,0,0,Inativo
1197,176,1,297.8,0,0,0,0,Inativo
1198,176,1,169.0,0,0,0,0,Inativo
1199,176,1,290.0,0,0,0,0,Inativo
1200,176,1,297.8,0,0,0,0,Inativo
